type,Tau_PT_sum,Tau_PT_dif,Tau_PT_1,Tau_PT_2,Tau_Mass_sum,Tau_Mass_dif,Tau_Mass_1,Tau_Mass_2,Tau_Ener_sum,Tau_Ener_1,Tau_Ener_2,Tau_Eta_dif,Tau_Eta_1,Tau_Eta_2,Tau_Phi_dif,Tau_Phi_1,Tau_Phi_2,Miss_MET,Jet_PT_sum,Jet_PT_dif,Jet_PT_1,Jet_PT_2,Jet_Mass_sum,Jet_Mass_dif,Jet_Mass_1,Jet_Mass_2,Jet_Ener_sum,Jet_Ener_1,Jet_Ener_2,Jet_Eta_dif,Jet_Eta_1,Jet_Eta_2,Jet_Phi_dif,Jet_Phi_1,Jet_Phi_2
0,72.1243,6.8231,39.4737,32.6506,8.89405,-6.91595,0.989051,7.905,99.6722,47.234,52.4383,-1.65385,-0.616805,1.03705,2.97824,0.080018,-2.89823,39.0159,31.3459,3.13298,17.2395,14.1065,4.6606,1.53606,3.09833,1.56227,96.6679,78.6677,18.0002,-2.91894,-2.19816,0.720785,0.790725,-0.12287,-0.913595
0,27.1087,2.26459,14.6866,12.4221,3.7644,-1.74567,1.00936,2.75503,28.931,16.1752,12.7558,-0.369276,-0.441836,-0.0725593,-1.60173,1.48841,3.09014,45.2578,45.4982,21.0791,33.2887,12.2095,8.49909,1.56098,5.03004,3.46905,175.002,156.841,18.161,-3.15698,-2.23118,0.925807,5.37078,2.68358,-2.68721
0,62.216,25.4321,43.8241,18.3919,10.0847,10.0847,10.0847,3.37175e-07,305.351,273.661,31.6904,-1.37786,-2.51769,-1.13983,3.97058,1.4272,-2.54338,34.1657,41.0917,1.09834,21.095,19.9967,7.54312,1.80626,4.67469,2.86843,280.42,260.116,20.3038,-3.30511,-3.20343,0.101686,-2.96622,-1.71589,1.25033
0,41.8013,5.61713,23.7092,18.0921,3.84451,-3.84451,-8.25906e-07,3.84451,62.5993,39.7539,22.8454,0.420061,1.10612,0.686062,-4.49758,-2.13356,2.36401,71.6779,65.735,28.307,47.021,18.714,10.1842,1.53901,5.86162,4.32261,70.8105,49.2471,21.5635,0.783939,0.281547,-0.502392,4.20825,2.95968,-1.24857
0,32.3955,13.3388,22.8672,9.52839,3.89548,-0.256142,1.81967,2.07581,136.036,45.5842,90.4516,1.6284,-1.31224,-2.94064,1.23282,-0.866632,-2.09945,26.2448,91.8081,10.3767,51.0924,40.7157,13.3686,5.36804,9.36832,4.00028,856.636,793.558,63.0785,-4.43751,-3.43493,1.00258,-2.8773,-1.65551,1.22178
0,226.443,151.489,188.966,37.4768,13.3333,12.955,13.1441,0.18915,367.686,274.497,93.1883,2.47812,0.917209,-1.56091,1.59102,3.01432,1.42331,11.4893,271.424,144.876,208.15,63.2742,45.9361,25.3107,35.6234,10.3127,322.593,227.005,95.5882,-1.35424,-0.390138,0.964105,2.42581,0.0885253,-2.33728
0,52.5538,30.9947,41.7743,10.7795,1.51304,0.0829694,0.798003,0.715034,149.753,43.8062,105.947,-3.28591,-0.310101,2.97581,1.82357,1.8691,0.0455342,41.9705,79.1082,42.5967,60.8524,18.2557,14.8807,8.59487,11.7378,3.14294,459.455,63.8351,395.62,4.01743,0.248873,-3.76856,-0.579284,-1.36171,-0.782424
0,80.88,16.243,48.5615,32.3185,9.28659,6.68177,7.98418,1.30241,135.725,55.5857,80.1394,2.06752,0.50978,-1.55774,2.90317,0.92089,-1.98228,66.353,85.684,49.0127,67.3484,18.3357,14.0499,3.67477,8.86233,5.18756,336.517,315.98,20.5365,-2.63335,-2.22699,0.406361,-2.09945,-0.404229,1.69523
0,63.0812,18.479,40.7801,22.3011,5.67667,0.0529683,2.86482,2.81185,105.413,41.5859,63.827,-1.89757,-0.185937,1.71163,-1.56264,-0.538446,1.0242,45.5364,64.0474,38.6028,51.3251,12.7223,10.6591,5.90638,8.28275,2.37637,97.7431,55.156,42.5871,2.22822,0.351607,-1.87661,-1.0677,-2.60832,-1.54062
0,18.6034,1.46786,10.0356,8.56776,3.59708,0.873173,2.23513,1.36195,26.0418,17.2132,8.82862,0.933698,1.12373,0.190034,-0.175066,-0.287662,-0.112595,88.7306,149.666,57.2397,103.453,46.2129,25.7367,12.4869,19.1118,6.62494,211.944,130.321,81.6228,1.85394,0.687917,-1.16602,-2.35619,-1.18049,1.1757
0,32.6917,15.8583,24.275,8.41671,2.249,0.0285406,1.13877,1.11023,65.1952,34.268,30.9273,2.85287,0.878031,-1.97484,2.12726,2.39007,0.262813,47.8977,37.6256,10.0444,23.835,13.7906,5.65357,2.18003,3.9168,1.73677,178.987,160.78,18.2064,3.36948,2.59619,-0.773286,-0.722862,1.54623,2.26909
0,90.4034,64.8891,77.6462,12.7572,6.70439,-1.33841,2.68299,4.0214,158.858,115.85,43.0086,0.926205,-0.954892,-1.8811,-0.809955,-0.730255,0.0797005,30.7025,654.219,32.8126,343.516,310.703,77.6852,25.5996,51.6424,26.0428,2421.49,1594.48,827.017,3.85015,2.21587,-1.63428,-3.41875,-1.154,2.26476
0,35.7241,14.3939,25.059,10.6651,4.62667,2.30745,3.46706,1.15961,58.4664,25.7439,32.7226,-1.59658,0.189309,1.78589,0.575091,-0.0110415,-0.586132,14.5271,85.6854,5.59119,45.6383,40.0471,17.2969,5.91251,11.6047,5.69221,184.764,137.733,47.0307,2.33338,1.76529,-0.568093,2.40433,2.64421,0.239883
