type,Tau_PT_sum,Tau_PT_dif,Tau_PT_1,Tau_PT_2,Tau_Mass_sum,Tau_Mass_dif,Tau_Mass_1,Tau_Mass_2,Tau_Ener_sum,Tau_Ener_1,Tau_Ener_2,Tau_Eta_dif,Tau_Eta_1,Tau_Eta_2,Tau_Phi_dif,Tau_Phi_1,Tau_Phi_2,Miss_MET,Jet_PT_sum,Jet_PT_dif,Jet_PT_1,Jet_PT_2,Jet_Mass_sum,Jet_Mass_dif,Jet_Mass_1,Jet_Mass_2,Jet_Ener_sum,Jet_Ener_1,Jet_Ener_2,Jet_Eta_dif,Jet_Eta_1,Jet_Eta_2,Jet_Phi_dif,Jet_Phi_1,Jet_Phi_2
1,219.796,105.615,162.705,57.0908,11.1021,-4.91916,3.09149,8.01065,286.2,224.618,61.5813,1.21738,0.846707,-0.370677,3.52263,1.0767,-2.44593,115.017,139.345,4.34566,71.8455,67.4999,20.763,-4.25424,8.25437,12.5086,1660.37,809.687,850.687,-6.33863,-3.11325,3.22538,-0.330876,-1.7062,-1.37533
1,411.015,116.413,263.714,147.301,9.75312,1.00166,5.37739,4.37573,456.853,270.355,186.497,0.490737,-0.223054,-0.713791,3.12529,0.0334183,-3.09187,27.8255,204.777,116.748,160.762,44.0142,18.4936,3.43042,10.962,7.5316,1484.9,162.453,1322.44,4.22365,0.128067,-4.09558,1.74937,3.07305,1.32369
1,112.597,13.4078,63.0026,49.5948,6.21582,2.40565,4.31074,1.90509,135.837,85.8663,49.9707,-0.943174,-0.826219,0.116955,0.254106,-1.46163,-1.71574,34.3371,116.925,2.91863,59.9217,57.0031,16.3584,1.1445,8.75143,7.60693,2443.61,304.055,2139.55,-6.62525,-2.30704,4.31821,-1.74788,0.398459,2.14634
1,300.671,101.632,201.151,99.5195,4.7873,2.05274,3.42002,1.36728,618.529,308.959,309.57,-0.807236,0.993831,1.80107,0.900866,2.85319,1.95233,30.2854,470.81,175.702,323.256,147.554,77.1896,51.2052,64.1974,12.9922,2726.95,966.747,1760.2,4.92744,1.75709,-3.17034,-1.7916,-1.22522,0.566388
1,191.734,122.572,157.153,34.5808,7.1508,4.2326,5.6917,1.4591,192.176,157.407,34.7694,0.139352,0.04381,-0.0955423,2.80378,1.84325,-0.960536,47.7807,170.257,37.0812,103.669,66.588,17.541,6.04515,11.7931,5.7479,588.053,228.38,359.674,-3.79644,-1.42543,2.37101,-1.94741,-2.50928,-0.561864
1,224.472,77.7324,151.102,73.37,11.109,4.69878,7.90387,3.20509,249.96,152.687,97.273,0.920978,0.135051,-0.785927,2.87617,2.30993,-0.566237,76.6074,380.461,42.8787,211.67,168.791,85.0819,23.192,54.137,30.945,1439.88,362.364,1077.52,3.65821,1.11792,-2.54029,2.93598,0.235234,-2.70074
1,368.592,50.2271,209.409,159.182,25.42,-16.806,4.30699,21.113,1002.93,373.853,629.078,-0.867431,1.18293,2.05036,-4.17675,-2.53073,1.64602,19.5769,365.502,155.74,260.621,104.881,44.5135,14.0326,29.273,15.2405,1155.99,457.008,698.983,3.74279,1.15876,-2.58403,2.77634,0.27743,-2.49891
1,164.91,85.4732,125.192,39.7183,4.30868,2.90496,3.60682,0.701861,346.108,306.207,39.9006,1.63695,1.54281,-0.0941397,1.30004,2.31345,1.01342,176.885,310.776,72.0027,191.39,119.387,18.7618,-3.53343,7.61419,11.1476,1583.55,395.33,1188.22,4.34221,1.35381,-2.98841,0.582432,-0.316236,-0.898668
1,616.443,189.508,402.975,213.468,13.7732,-5.57866,4.09727,9.67593,915.492,693.034,222.457,-1.42331,-1.13748,0.285827,-1.30079,-0.304806,0.995984,96.1184,160.01,85.17,122.59,37.4201,18.1045,8.52866,13.3166,4.7879,883.108,641.22,241.888,-4.89137,-2.33819,2.55318,-1.80769,-2.11619,-0.308498
1,168.658,97.7617,133.21,35.4482,4.95939,3.54059,4.24999,0.709404,181.004,143.781,37.2226,0.709143,0.394641,-0.314502,2.88423,2.948,0.0637641,57.8946,364.062,83.664,223.863,140.199,29.4241,3.39614,16.4101,13.014,1122.86,719.551,403.309,-3.55289,-1.83534,1.71755,-2.42619,-0.987911,1.43828
